id,theme,data_display_name,keep,description,keywords,exists,reference,reference table/fig/pgno,provider,url,kpi_domain,kpis,data_original_name,data_web_anchor,earliest_year,latest_year,format,update_frequency,coverage,geographical_level,geog_level2,access_level,licence,ki_publictransportaccessibility,ki_coveragebycyclingfacilities,ki_coverageofthedrainagesystem,ki_parkingmanagement,ki_reductionofprivatevehicles,ki_declineinaccidents,ki_walkingandcycling,ki_publictransportridership,ki_lastmileuseofintermediatepublictransport,ki_walkability,ki_supplyofpublictransportvehicles,ki_xnokpi,ki_localtrafficflow,ki_organisedroaduse,ki_traineddrivers,ki_transportrelatedinvestment,ki_motorvehicletrafficreduction,kd_publictransportsupply,kd_safetyandcomfort,kd_effectiveenforcement,kd_xnokpidom,kd_sustainablemobility,kd_inclusivemobility,kd_healthandsafety,kd_sustainabletransportfunding,format2,editable,update_freq2
119,Private Vehicles,Total Number Of Vehicles Registered,TRUE,"Number of registered vehicles in Jaipur from 2010-11 to 2020-21, categorized by different types of vehicles.","Registered vehicles, overview",yes,"Transport Department, Government of Rajasthan (2020-21) STATISTICAL YEAR BOOK","Table 5.5, Table 5.6","RTO, Jaipur",https://transport.rajasthan.gov.in/content/dam/transport/transport-dept/pdf/Statistical%20abstract%202020-21/Transport_Dept_Year_Book.pdf,sustainable mobility,Reduction of private vehicles,,,2010,2021,printed table,Every Year,Jaipur District,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,printed table,FALSE,Every Year
120,Public Finance,Water Tax: Jaipur,TRUE,Yearly data of water tax on commercial and residential (2013 to 2018),"Water tax, commercial, residential",yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/water-taxjaipur,,,,,2013,2018,csv,,Jaipur City,city level- water supply,city,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,csv,TRUE,unknown
121,Public Finance,Financial Health : Jaipur,TRUE,Yearly municipal's expenditure and revenue,"Expenditure, revenue, municipal area, yearly",yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/financial-health-jaipur,sustainable transport funding,Transport-related investment,,,2015,2018,csv,,Jaipur Municipal Corporation,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,csv,TRUE,unknown
122,Public Finance,Budget For Open Spaces Development For Jaipur,TRUE,Total Municipal Budget (in lakhs) and Municipal budget allocation for open spaces and / or parks (including development & maintenance (in lakhs),Municipal budget,yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/budget-open-spaces-development-jaipur,sustainable transport funding,Transport-related investment,,,,2018,csv,,Jaipur Municipal Corporation,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,csv,TRUE,unknown
123,Public Finance,Vat & Gst Collection For Jaipur,TRUE,Yearly total VAT/GST collection during the year (in INR Cr),VAT/GST Collection,yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/vat-gst-collection-jaipur,sustainable transport funding,Transport-related investment,,,2014,2018,csv,,Jaipur District,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,csv,TRUE,unknown
124,Public Safety & Health,Trauma Centres Of Rajasthan,TRUE,"District, trauma centre location, ambulance availability, vehicle no.,and ALS ambulance availability for rajasthan","Trauma/Ambulance Data, Emergency Services",yes,"State Road Safety Cell, Department of Transport and Road Safety, Rajasthan",,"State Road Safety Cell, Department of Transport and Road Safety, Rajasthan",https://roadsafetycell.rkcl.in/pageView/token=d3doM0tvbjVvNmVEbkJRM2YycHVUdz09,,,,,,2023,printed table,,Rajasthan,state level,state,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed table,FALSE,unknown
125,Public Safety & Health,On Road Crash Scenario Of Rajasthan,TRUE,"summary of road crashes in rajasthan, comparative analysis of road accidents, month wise road accidents,killed and injured, road accident killed and injured according to time,according to road category,percentage share of people killed according to category of road, (summary -2014 to 2023, others -2022 &2023)","Road Accident Statistics, Accident Analysis",yes,"State Road Safety Cell, Department of Transport and Road Safety, Rajasthan",,Rajasthan Knowledge Corporation Limited and State Road Safety Cell,https://roadsafetycell.rkcl.in/pageView/token=TXFXZzE0R0RxVlppTmlNVi9PSFlOUT09,health and safety,Decline in accidents,,,2014,2023,"printed table, graphs & piechart",,Rajasthan,state level,state,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,printed table,FALSE,unknown
126,Public Safety & Health,Black Spots Of Rajasthan,TRUE,"black spots identified by the state in the calender years 2022(2019-2020-2021) in NH and SH in the form of Highway no., location, police station, district, and accident in 3 years","Black Spots Data, Highway Accident Records",yes,"State Road Safety Cell, Department of Transport and Road Safety, Rajasthan",,"Transport Department, Govt. of Rajasthan",https://roadsafetycell.rkcl.in/pageView/token=UUp2TU8ySXR4SDB0QklrbFN6Q084UT09,health and safety,Decline in accidents,,,2019,2022,printed table,,Rajasthan,state level,state,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,printed table,FALSE,unknown
127,Public Safety & Health,Fatalities By Road Accidents In Jaipur City,TRUE,the number of deaths caused by road accidents in Jaipur City from the year 2010 to 2017. ,"deaths, road accidents, faltalities",yes,Cuts International (n.d.) Jaipur City Mobility Plan,pg. no 8,"Transport Department, Govt. of Rajasthan",Jaipur City Mobility Plan,health and safety,Decline in accidents,,,2010,2017,printed bar graph,,Jaipur Municipal Corporation,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,chart,FALSE,unknown
128,Public Safety & Health,Crimes Jaipur,TRUE,This catalog describes the total number of crimes per year in jaipur city,criminal history,yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/crimes-jaipur,,,,,2014,2018,csv,,Jaipur Municipal Corporation,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,csv,TRUE,unknown
129,Public Safety & Health,Mortality Rate Jaipur,TRUE,Total birth rate and death rate yearly,"birth rate, death rate, jaipur",yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/mortality-rate-jaipur,,,,,2013,2018,csv,,Jaipur Development Authority (2018),regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,csv,TRUE,unknown
130,Public Safety & Health,Injuries And Fatalities,TRUE,Total number of fatalities and injuries due to traffic accidents yearly data.,"Fatalities, injuries, traffic accidents",yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/injuries-and-fatalities,health and safety,Decline in accidents,,,2016,2018,csv,,Jaipur Municipal Corporation,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,csv,TRUE,unknown
131,Public Safety & Health,Security Surveillance,TRUE,"List of junctions where surveillance cameras are installed
",Surveillance Cameras,no,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol2","ANNEXURE - 2-1, pg. 1 of 2-1","Traffic Police, Jaipur",Document not yet published,,,,,,2022,,,,,discrete locations,private,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,unknown
132,Public Safety & Health,Traffic Signals At Junctions,TRUE,List of junctions where traffic signals have been installed in Jaipur city,"Traffic junctions, junctions",yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol2","ANNEXURE-2-1, pg 1 of 2-1","Traffic Police, Jaipur",Document not yet published,,,,,,2018,printed table,,Jaipur City,city level,city,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed table,FALSE,unknown
133,Public Safety & Health,Black Spots,TRUE,Accident prone location names in Jaipur,Accidents hotspots,yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol2","Fig 2-32 (pg 2-56, CMP 2018)",JDA,Document not yet published,health and safety,Decline in accidents,,,,2018,map image,,Jaipur City,city level,city,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,printed map,FALSE,unknown
134,Public Safety & Health,Division-Wise Accidents Reports,TRUE,"Accident Report Division wise i.e. East, south, West and North Division",Accident report,yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol2","Fig 2-31 (pg 2-55, CMP 2018)",JDA,Document not yet published,health and safety,Decline in accidents,,,,2018,bar chart,,Jaipur City,city level,city,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,chart,FALSE,unknown
135,Public Safety & Health,On-Road Accidents,TRUE,"Number of Road Accidents, Persons Killed, Persons Injured and Severity of Accidents",Road transportation accidents,yes,"Road Accidents in Rajasthan, Transport Department, Government of Rajasthan","Table 1.2, pg. 17, row no-16","Transport Department, Govt. of Rajasthan",https://www.tourism.rajasthan.gov.in/content/dam/transport/transport-dept/pdf/roadsafty/Road%20Accidents%20in%20Rajasthan%202018.pdf,health and safety,Decline in accidents,,,,2018,printed table,,Jaipur district,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,printed table,FALSE,unknown
136,Public Safety & Health,On-Road Accidents,TRUE,"Number of Road Accidents, Persons Killed and Persons Injured","Comparative analysis, road accidents",yes,"Road Accidents in Rajasthan, Transport Department, Government of Rajasthan","Table 1:3, pg. 20, row no-16","Transport Department, Govt. of Rajasthan",https://www.tourism.rajasthan.gov.in/content/dam/transport/transport-dept/pdf/roadsafty/Road%20Accidents%20in%20Rajasthan%202018.pdf,health and safety,Decline in accidents,,,2017,2018,printed table,,Jaipur district,district level,district,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,printed table,FALSE,unknown
137,Public Transportation,My Safetipin App Audit Score In Jaipur City,TRUE,"ReportID, safetiPinScore,mediaURL, comments, observationDateTime, location of various locations in Jaipur city ","Location Data, safety, women",yes,Indian urban data exchange (2023) IUDX,,JDA,https://catalogue.cos.iudx.org.in/jaipur/dataset/91e116be-03bd-4f3d-a60b-e9db59bf48f0,,,,,,2019,json,,Jaipur Development Authority (2018),regional level,discrete locations,private,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,json,FALSE,unknown
138,Public Transportation,Recommended Mass Transit Corridor For Jaipur City With Phasing,TRUE,Population density for the 2nd phase metro of jaipur,"mass transit, corridor, metro phase 2, density",yes,"Comprehensive Mobility Plan, Urban Transport Sector Assessment Report jaipur",fig 0-2,"egis rail,egis india, feedback infra",https://transport.rajasthan.gov.in/content/dam/transport/metro/Project/DPR%20Phase%20II/CMP%20Executive%20Summary%20Final.pdf,,,,,,2017,map image,,Jaipur Municipal Corporation,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
139,Public Transportation,Jaipur City Bus Routes Description,TRUE,"Street no., route description, number of buses and interval(min) of the operating buses in HIndi"," street no., route description, number of buses, interval, city bus",yes,Jaipur City Transport Services Limited (n.d.),,JCTSL,https://transport.rajasthan.gov.in/content/transportportal/en/jaipur-bus/schedules-maps/bus-routes.html,public transport supply,Public transport accessibility,,,,2024,printed table,,Jaipur Region,regional level,region,open,not known,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed table,FALSE,unknown
140,Public Transportation,Public Transport Access Jaipur,TRUE,"Number of AC / Non AC buses, number of bus terminals, number of bus stands, number of bus stops","public tranport, access,jaipur",yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/publictransportaccessjaipur,public transport supply,Public transport accessibility,,,,2019,csv,,Jaipur Region,regional level,region,open,not known,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,csv,TRUE,unknown
141,Public Transportation,Details Of Average Ridership (2016-17) On Important Sections Served By Jctsl,TRUE,Details of Average ridership for important sections in year 2016-17.,Average ridership,yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol2","ANNEXURE-2-1, pg 1 of 2-1",JCTSL,Document not yet published,inclusive mobility,Public transport ridership,,,,2017,printed table,,Jaipur City,city level,city,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,printed table,FALSE,unknown
142,Public Transportation,Jaipur Metro Stations,TRUE,Finished and proposed map of the number of metro stations and routes in Jaipur City.,"metro stations, routes, proposed, finished",yes,Jaipur Metro Rail Corporation Ltd. (2024),,JMRCL,https://transport.rajasthan.gov.in/content/transportportal/en/metro/PassengerInformation/MetroStations.html,public transport supply,Public transport accessibility,,,,,map image,,Jaipur City,city level,city,open,not known,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
143,Public Transportation,Route Map Of Jaipur Metro,TRUE,Route Map of Jaipur Metro,"route map, metro, jaipur",yes,Jaipur Metro Rail Corporation Ltd. (2024),,JMRCL,https://transport.rajasthan.gov.in/content/transportportal/en/metro/PassengerInformation/MetroStations.html,public transport supply,Public transport accessibility,,,,2018,map image,,Jaipur City,city level,city,open,not known,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
144,Public Transportation,Bus Route Map2,TRUE,JCTSL Bus Route Map,"JCTSL, Bus route, map",yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Figure 2-26, pg. 2-44",JMC,Document not yet published,public transport supply,Public transport accessibility,,,,2018,map image,,Jaipur City,city level,city,private,not known,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
145,Public Transportation,Bus Route Map1,TRUE,JCTSL Bus Route Map,"JCTSL, Bus route, map",yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Figure 2-25, pg. 2-43",JDA,Document not yet published,public transport supply,Public transport accessibility,,,,2018,map image,,Jaipur City,city level,city,private,not known,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
146,Public Transportation,Inter City Public Transport,TRUE,Inter-city passenger traffic demand,"inter city, traffic demand, public transport",yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Figure 2-21, pg. 2-35","RSRTC, JCTSL",Document not yet published,public transport supply,Public transport accessibility,,,,2018,map image,,Jaipur City,city level,city,private,not known,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
147,Public Transportation,Intra City Terminal And Depots,TRUE,Intra-city (JCTSL) Bus Terminals and Depots,"intra city, JCTSL, bus terminals, depots, public transport",yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Figure 2-22, pg. 2-38",JCTSL,Document not yet published,public transport supply,Public transport accessibility,,,,2018,map image,,Jaipur City,city level,city,private,not known,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
148,Public Transportation,Inter City Terminal And Depots,TRUE,Inter-city (RSRTC) Bus Terminals and Depots,"inter city, RSRTC, nis terminals, depots, ",yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Figure 2-23, pg. 2-39",RSRTC,Document not yet published,public transport supply,Public transport accessibility,,,,2018,map image,,Jaipur City,city level,city,private,not known,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
149,Transport Network,Public Transport Road Network,TRUE,Coded Public Transport Network for JDA Region,"public transport, network, JDA",yes ,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1",Figure 6-7 pg 6-15,JDA,Document not yet published,public transport supply,,,,,2022,map image,,JDA Region,city level,city,private,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
150,Transport Network,Public Transport Road Network,TRUE,Coded Public Transport Network for JMC,"public transport, network, JMC",yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1",Figure 6-8 pg 6-15,JDA,Document not yet published,public transport supply,,,,,2022,map image,,JMC Boundary,city level,city,private,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
151,Public Transportation,Existing Bus Circulation To And From Sindhi Camp Terminal,TRUE,existing bus routes to and from Sindhi Camp Terminal.,"Bus route, sindhi camp",yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Figure 7-21, Pg. 7-25",JDA,Document not yet published,public transport supply,,,,,2022,map image,,Specific location,city level,city,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
152,Public Transportation,Existing Jctsl Bus Route Coverage,TRUE,Existing and Proposed JCTSL Bus Route Coverage,Bus route JCTSL,yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Figure 7-59, Pg. 7-85",JDA,Document not yet published,public transport supply,Public transport accessibility,,,,2022,map image,,Jaipur City,city level,city,open,not known,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
153,Public Transportation,Operational Brts Corridors,TRUE,"Operational BRTS Corridors 
",BRTS Cooridors,yes,"L&T Infra Engineering (2022) Comprehensive Traffic and Transportation Study for Jaipur Region, vol1","Figure 7-70, Pg. 7-111",JDA,Document not yet published,public transport supply,,,,,2022,map image,,Jaipur City,city level,city,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,printed map,FALSE,unknown
154,Public Transportation,Passenger Amenities Near Metro Stations,TRUE,"passenger amenities near metro stations like hospitals, cafe & hotels, police stations and others","amenities, hospitals, police station, ",yes,Jaipur Metro Rail Corporation Ltd. (2024),,JMRCL,https://transport.rajasthan.gov.in/content/transportportal/en/metro/PassengerInformation/PASSENGERAMENITIESNEARMETROSTATIONS.html,,,,,,2024,printed table,,Jaipur North Region,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,printed table,FALSE,unknown
155,Public Transportation,Buses Jaipur (2015-2017),TRUE,number of buses in Jaipur City,"Buses, Jaipur City",yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/buses-jaipur,public transport supply,Supply of public transport vehicles,,,2015,2017,,,,,city,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,unknown
156,Public Transportation,Earnings From Bus Trips Jaipur,TRUE,earnings from bus trips jaipur,"Buses, trip income",yes,"JSCL (2019) Ministry of housing and urban affairs,smart city data catalogue",,"CDO- Ajay Kumar, Jaipur Nagar Nigam",https://smartcities.data.gov.in/catalog/earningsfrombustripsjaipur,sustainable transport funding,,,,2015,2017,csv,,Jaipur City,city level,city,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,FALSE,unknown
157,Public Transportation,Type Of Approach To Village And Bus Services In Jaipur Region,TRUE,information about the approaches to the village and bus services.,"Bus services, villages",yes,"JDA (2011) Master Development Plan 2025, vol1","Map 3-16, pg. 170",JDA,https://jda.rajasthan.gov.in/content/dam/raj/udh/development-authority/jda-jaipur/pdf/MDP/Vol1.pdf,inclusive mobility,,,,,2001,map image,,Jaipur Region,regional level,region,open,not known,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,printed map,FALSE,unknown
